Site,Lab ID,Field ID ,Field Date,Reach,Transect,Source of Production,Method,Life Stage,Order,Family,Genus,Common Name ,Functional Group ,Length ,a ,b ,Weight,ID Date,Processor,QA/QC,Notes
FTC,2SUR3.7/8/2025,R2T3Surber,7.8.2025,2,3,Aquatic,Surber,Nymph,Plecoptera,Nemouridae,NA,Little brown stonefly,Predator,3,0.0056,2.762,0.116411781,3.13.2026,BG,BG,
FTC,2SUR3.7/8/2025,R2T3Surber,7.8.2025,2,3,Aquatic,Surber,Nymph,Plecoptera,Nemouridae,NA,Little brown stonefly,Predator,4,0.0056,2.762,0.257678227,3.13.2026,BG,BG,
FTC,2SUR3.7/8/2025,R2T3Surber,7.8.2025,2,3,Aquatic,Surber,Nymph,Plecoptera,Nemouridae,NA,Little brown stonefly,Predator,3,0.0056,2.762,0.116411781,3.13.2026,BG,BG,
FTC,2SUR3.7/8/2025,R2T3Surber,7.8.2025,2,3,Aquatic,Surber,Nymph,Plecoptera,Nemouridae,NA,Little brown stonefly,Predator,2,0.0056,2.762,0.037986814,3.13.2026,BG,BG,
FTC,2SUR3.7/8/2025,R2T3Surber,7.8.2025,2,3,Aquatic,Surber,Nymph,Plecoptera,Nemouridae,NA,Little brown stonefly,Predator,2,0.0056,2.762,0.037986814,3.13.2026,BG,BG,
FTC,2SUR3.7/8/2025,R2T3Surber,7.8.2025,2,3,Aquatic,Surber,Nymph,Plecoptera,Nemouridae,NA,Little brown stonefly,Predator,4,0.0056,2.762,0.257678227,3.13.2026,BG,BG,
FTC,2SUR3.7/8/2025,R2T3Surber,7.8.2025,2,3,Aquatic,Surber,Nymph,Plecoptera,Nemouridae,NA,Little brown stonefly,Predator,3,0.0056,2.762,0.116411781,3.13.2026,BG,BG,
FTC,2SUR3.7/8/2025,R2T3Surber,7.8.2025,2,3,Aquatic,Surber,Nymph,Plecoptera,Nemouridae,NA,Little brown stonefly,Predator,3,0.0056,2.762,0.116411781,3.13.2026,BG,BG,
FTC,2SUR3.7/8/2025,R2T3Surber,7.8.2025,2,3,Aquatic,Surber,Nymph,Plecoptera,Nemouridae,NA,Little brown stonefly,Predator,2,0.0056,2.762,0.037986814,3.13.2026,BG,BG,
FTC,2SUR3.7/8/2025,R2T3Surber,7.8.2025,2,3,Aquatic,Surber,Nymph,Plecoptera,Nemouridae,NA,Little brown stonefly,Predator,3,0.0056,2.762,0.116411781,3.13.2026,BG,BG,
FTC,2SUR3.7/8/2025,R2T3Surber,7.8.2025,2,3,Aquatic,Surber,Nymph,Plecoptera,Nemouridae,NA,Little brown stonefly,Predator,2,0.0056,2.762,0.037986814,3.13.2026,BG,BG,
FTC,2SUR3.7/8/2025,R2T3Surber,7.8.2025,2,3,Aquatic,Surber,Nymph,Plecoptera,Nemouridae,NA,Little brown stonefly,Predator,3,0.0056,2.762,0.116411781,3.13.2026,BG,BG,
FTC,2SUR3.7/8/2025,R2T3Surber,7.8.2025,2,3,Aquatic,Surber,Nymph,Plecoptera,Nemouridae,NA,Little brown stonefly,Predator,2,0.0056,2.762,0.037986814,3.13.2026,BG,BG,
FTC,2SUR3.7/8/2025,R2T3Surber,7.8.2025,2,3,Aquatic,Surber,Nymph,Ephemeroptera,Ephemerellidae,Drunella,Spiny crawler mayfly,Scraper,2,0.0103,2.676,0.065825398,3.13.2026,BG,BG,
FTC,2SUR3.7/8/2025,R2T3Surber,7.8.2025,2,3,Aquatic,Surber,Nymph,Plecoptera,Nemouridae,NA,Little brown stonefly,Predator,4,0.0056,2.762,0.257678227,3.13.2026,BG,BG,
FTC,2SUR3.7/8/2025,R2T3Surber,7.8.2025,2,3,Aquatic,Surber,Nymph,Plecoptera,Nemouridae,NA,Little brown stonefly,Predator,4,0.0056,2.762,0.257678227,3.13.2026,BG,BG,
FTC,2SUR3.7/8/2025,R2T3Surber,7.8.2025,2,3,Aquatic,Surber,Larvae,Coleoptera,Elmidae,Cleptelmis,Riffle beetle ,Collector-Gatherer,4,0.0074,2.879,0.400463035,3.13.2026,BG,BG,
FTC,2SUR3.7/8/2025,R2T3Surber,7.8.2025,2,3,Aquatic,Surber,Larvae,Coleoptera,Elmidae,Cleptelmis,Riffle beetle ,Collector-Gatherer,4,0.0074,2.879,0.400463035,3.13.2026,BG,BG,
FTC,2SUR3.7/8/2025,R2T3Surber,7.8.2025,2,3,Aquatic,Surber,Larvae,Coleoptera,Elmidae,Cleptelmis,Riffle beetle ,Collector-Gatherer,3,0.0074,2.879,0.174929805,3.13.2026,BG,BG,
FTC,2SUR3.7/8/2025,R2T3Surber,7.8.2025,2,3,Aquatic,Surber,Larvae,Coleoptera,Elmidae,Cleptelmis,Riffle beetle ,Collector-Gatherer,2,0.0074,2.879,0.054437363,3.13.2026,BG,BG,
FTC,2SUR3.7/8/2025,R2T3Surber,7.8.2025,2,3,Aquatic,Surber,Larvae,Coleoptera,Elmidae,Cleptelmis,Riffle beetle ,Collector-Gatherer,4,0.0074,2.879,0.400463035,3.13.2026,BG,BG,
FTC,2SUR3.7/8/2025,R2T3Surber,7.8.2025,2,3,Aquatic,Surber,Larvae,Coleoptera,Elmidae,Cleptelmis,Riffle beetle ,Collector-Gatherer,3,0.0074,2.879,0.174929805,3.13.2026,BG,BG,
FTC,2SUR3.7/8/2025,R2T3Surber,7.8.2025,2,3,Aquatic,Surber,Larvae,Coleoptera,Elmidae,Cleptelmis,Riffle beetle ,Collector-Gatherer,2,0.0074,2.879,0.054437363,3.13.2026,BG,BG,
FTC,2SUR3.7/8/2025,R2T3Surber,7.8.2025,2,3,Aquatic,Surber,Larvae,Coleoptera,Elmidae,Cleptelmis,Riffle beetle ,Collector-Gatherer,3,0.0074,2.879,0.174929805,3.13.2026,BG,BG,
FTC,2SUR3.7/8/2025,R2T3Surber,7.8.2025,2,3,Aquatic,Surber,Larvae,Coleoptera,Tenebrionidae,NA,Darkling beetle ,Detritivore,5,0.0513,2.669,3.764162005,3.13.2026,BG,BG,
FTC,2SUR3.7/8/2025,R2T3Surber,7.8.2025,2,3,Aquatic,Surber,Larvae,Coleoptera,Tenebrionidae,NA,Darkling beetle ,Detritivore,6,0.0513,2.669,6.123546956,3.13.2026,BG,BG,
FTC,2SUR3.7/8/2025,R2T3Surber,7.8.2025,2,3,Aquatic,Surber,Larvae,Coleoptera,Tenebrionidae,NA,Darkling beetle ,Detritivore,4,0.0513,2.669,2.074987486,3.13.2026,BG,BG,
FTC,2SUR3.7/8/2025,R2T3Surber,7.8.2025,2,3,Aquatic,Surber,Larvae,Nematoda,NA,NA,Nematode,Predator,6,0.0758,0.75,0.290591324,3.13.2026,BG,BG,
FTC,2SUR3.7/8/2025,R2T3Surber,7.8.2025,2,3,Aquatic,Surber,Larvae,Nematoda,NA,NA,Nematode,Predator,8,0.0758,0.75,0.360567597,3.13.2026,BG,BG,
FTC,2SUR3.7/8/2025,R2T3Surber,7.8.2025,2,3,Aquatic,Surber,Larvae,Nematoda,NA,NA,Nematode,Predator,11,0.0758,0.75,0.457839986,3.13.2026,BG,BG,
FTC,2SUR3.7/8/2025,R2T3Surber,7.8.2025,2,3,Aquatic,Surber,Larvae,Nematoda,NA,NA,Nematode,Predator,4,0.0758,0.75,0.214394776,3.13.2026,BG,BG,
FTC,2SUR3.7/8/2025,R2T3Surber,7.8.2025,2,3,Aquatic,Surber,Larvae,Nematoda,NA,NA,Nematode,Predator,5,0.0758,0.75,0.253452576,3.13.2026,BG,BG,
FTC,2SUR3.7/8/2025,R2T3Surber,7.8.2025,2,3,Aquatic,Surber,Larvae,Nematoda,NA,NA,Nematode,Predator,10,0.0758,0.75,0.426254724,3.13.2026,BG,BG,
FTC,2SUR3.7/8/2025,R2T3Surber,7.8.2025,2,3,Aquatic,Surber,Larvae,Nematoda,NA,NA,Nematode,Predator,7,0.0758,0.75,0.326206594,3.13.2026,BG,BG,
FTC,2SUR3.7/8/2025,R2T3Surber,7.8.2025,2,3,Aquatic,Surber,Larvae,Nematoda,NA,NA,Nematode,Predator,8,0.0758,0.75,0.360567597,3.13.2026,BG,BG,
FTC,2SUR3.7/8/2025,R2T3Surber,7.8.2025,2,3,Aquatic,Surber,Larvae,Nematoda,NA,NA,Nematode,Predator,5,0.0758,0.75,0.253452576,3.13.2026,BG,BG,
FTC,2SUR3.7/8/2025,R2T3Surber,7.8.2025,2,3,Aquatic,Surber,Larvae,Nematoda,NA,NA,Nematode,Predator,10,0.0758,0.75,0.426254724,3.13.2026,BG,BG,
FTC,2SUR3.7/8/2025,R2T3Surber,7.8.2025,2,3,Aquatic,Surber,Larvae,Nematoda,NA,NA,Nematode,Predator,5,0.0758,0.75,0.253452576,3.13.2026,BG,BG,
FTC,2SUR3.7/8/2025,R2T3Surber,7.8.2025,2,3,Aquatic,Surber,Larvae,Diptera,Tipulidae,NA,Crane fly ,Shredder,9,0.0029,2.681,1.048871212,3.13.2026,BG,BG,
FTC,2SUR3.7/8/2025,R2T3Surber,7.8.2025,2,3,Aquatic,Surber,Larvae,Trichoptera,Philopotamidae,NA,Finger-net caddisfly,Collector-Filterer,8,0.005,2.511,0.926038327,3.13.2026,BG,BG,
FTC,2SUR3.7/8/2025,R2T3Surber,7.8.2025,2,3,Aquatic,Surber,Larvae,Trichoptera,Limnephilidae,NA,Northern case-maker caddisfly,Shredder,3,0.004,2.933,0.100335965,3.13.2026,BG,BG,
FTC,2SUR3.7/8/2025,R2T3Surber,7.8.2025,2,3,Aquatic,Surber,Larvae,Trichoptera,Limnephilidae,NA,Northern case-maker caddisfly,Shredder,3,0.004,2.933,0.100335965,3.13.2026,BG,BG,
FTC,2SUR3.7/8/2025,R2T3Surber,7.8.2025,2,3,Aquatic,Surber,Larvae,Trichoptera,Limnephilidae,NA,Northern case-maker caddisfly,Shredder,4,0.004,2.933,0.233293128,3.13.2026,BG,BG,
FTC,2SUR3.7/8/2025,R2T3Surber,7.8.2025,2,3,Aquatic,Surber,Nymph,Ephemeroptera,Baetidae,NA,Small minnow mayfly ,Collector-Gatherer,2,0.0053,2.87,0.038746453,3.13.2026,BG,BG,
FTC,1SUR1.10/9/2025,1SUR1,10.9.2025,1,1,Aquatic,Surber,Larvae,Coleoptera,Elmidae,Cleptelmis,Riffle beetle ,Collector-Gatherer,4,0.0074,2.879,0.400463035,3.13.2026,BG,BG,
FTC,1SUR1.10/9/2025,1SUR1,10.9.2025,1,1,Aquatic,Surber,Larvae,Coleoptera,Elmidae,Cleptelmis,Riffle beetle ,Collector-Gatherer,3,0.0074,2.879,0.174929805,3.13.2026,BG,BG,
FTC,1SUR1.10/9/2025,1SUR1,10.9.2025,1,1,Aquatic,Surber,Larvae,Coleoptera,Elmidae,Cleptelmis,Riffle beetle ,Collector-Gatherer,3,0.0074,2.879,0.174929805,3.13.2026,BG,BG,
FTC,1SUR1.10/9/2025,1SUR1,10.9.2025,1,1,Aquatic,Surber,Larvae,Coleoptera,Elmidae,Cleptelmis,Riffle beetle ,Collector-Gatherer,2,0.0074,2.879,0.054437363,3.13.2026,BG,BG,
FTC,1SUR1.10/9/2025,1SUR1,10.9.2025,1,1,Aquatic,Surber,Larvae,Coleoptera,Elmidae,Cleptelmis,Riffle beetle ,Collector-Gatherer,4,0.0074,2.879,0.400463035,3.13.2026,BG,BG,
FTC,1SUR1.10/9/2025,1SUR1,10.9.2025,1,1,Aquatic,Surber,Larvae,Coleoptera,Elmidae,Cleptelmis,Riffle beetle ,Collector-Gatherer,4,0.0074,2.879,0.400463035,3.13.2026,BG,BG,
FTC,1SUR1.10/9/2025,1SUR1,10.9.2025,1,1,Aquatic,Surber,Larvae,Coleoptera,Elmidae,Cleptelmis,Riffle beetle ,Collector-Gatherer,5,0.0074,2.879,0.761318463,3.13.2026,BG,BG,
FTC,1SUR1.10/9/2025,1SUR1,10.9.2025,1,1,Aquatic,Surber,Larvae,Coleoptera,Elmidae,Cleptelmis,Riffle beetle ,Collector-Gatherer,5,0.0074,2.879,0.761318463,3.13.2026,BG,BG,
FTC,1SUR1.10/9/2025,1SUR1,10.9.2025,1,1,Aquatic,Surber,Larvae,Coleoptera,Elmidae,Cleptelmis,Riffle beetle ,Collector-Gatherer,4,0.0074,2.879,0.400463035,3.13.2026,BG,BG,
FTC,1SUR1.10/9/2025,1SUR1,10.9.2025,1,1,Aquatic,Surber,Larvae,Coleoptera,Elmidae,Cleptelmis,Riffle beetle ,Collector-Gatherer,5,0.0074,2.879,0.761318463,3.13.2026,BG,BG,
FTC,1SUR1.10/9/2025,1SUR1,10.9.2025,1,1,Aquatic,Surber,Larvae,Coleoptera,Elmidae,Cleptelmis,Riffle beetle ,Collector-Gatherer,4,0.0074,2.879,0.400463035,3.13.2026,BG,BG,
FTC,1SUR1.10/9/2025,1SUR1,10.9.2025,1,1,Aquatic,Surber,Larvae,Coleoptera,Elmidae,Cleptelmis,Riffle beetle ,Collector-Gatherer,4,0.0074,2.879,0.400463035,3.13.2026,BG,BG,
FTC,1SUR1.10/9/2025,1SUR1,10.9.2025,1,1,Aquatic,Surber,Larvae,Coleoptera,Elmidae,Cleptelmis,Riffle beetle ,Collector-Gatherer,3,0.0074,2.879,0.174929805,3.13.2026,BG,BG,
FTC,1SUR1.10/9/2025,1SUR1,10.9.2025,1,1,Aquatic,Surber,Larvae,Coleoptera,Elmidae,Cleptelmis,Riffle beetle ,Collector-Gatherer,4,0.0074,2.879,0.400463035,3.13.2026,BG,BG,
FTC,1SUR1.10/9/2025,1SUR1,10.9.2025,1,1,Aquatic,Surber,Larvae,Coleoptera,Elmidae,Cleptelmis,Riffle beetle ,Collector-Gatherer,2,0.0074,2.879,0.054437363,3.13.2026,BG,BG,
FTC,1SUR1.10/9/2025,1SUR1,10.9.2025,1,1,Aquatic,Surber,Larvae,Coleoptera,Elmidae,Cleptelmis,Riffle beetle ,Collector-Gatherer,3,0.0074,2.879,0.174929805,3.13.2026,BG,BG,
FTC,1SUR1.10/9/2025,1SUR1,10.9.2025,1,1,Aquatic,Surber,Larvae,Coleoptera,Elmidae,Cleptelmis,Riffle beetle ,Collector-Gatherer,3,0.0074,2.879,0.174929805,3.13.2026,BG,BG,
FTC,1SUR1.10/9/2025,1SUR1,10.9.2025,1,1,Aquatic,Surber,Larvae,Coleoptera,Elmidae,Cleptelmis,Riffle beetle ,Collector-Gatherer,4,0.0074,2.879,0.400463035,3.13.2026,BG,BG,
FTC,1SUR1.10/9/2025,1SUR1,10.9.2025,1,1,Aquatic,Surber,Larvae,Coleoptera,Elmidae,Cleptelmis,Riffle beetle ,Collector-Gatherer,3,0.0074,2.879,0.174929805,3.13.2026,BG,BG,
FTC,1SUR1.10/9/2025,1SUR1,10.9.2025,1,1,Aquatic,Surber,Larvae,Coleoptera,Elmidae,Cleptelmis,Riffle beetle ,Collector-Gatherer,4,0.0074,2.879,0.400463035,3.13.2026,BG,BG,
FTC,1SUR1.10/9/2025,1SUR1,10.9.2025,1,1,Aquatic,Surber,Larvae,Coleoptera,Elmidae,Cleptelmis,Riffle beetle ,Collector-Gatherer,4,0.0074,2.879,0.400463035,3.13.2026,BG,BG,
FTC,1SUR1.10/9/2025,1SUR1,10.9.2025,1,1,Aquatic,Surber,Larvae,Coleoptera,Elmidae,Cleptelmis,Riffle beetle ,Collector-Gatherer,4,0.0074,2.879,0.400463035,3.13.2026,BG,BG,
FTC,1SUR1.10/9/2025,1SUR1,10.9.2025,1,1,Aquatic,Surber,Larvae,Coleoptera,Elmidae,Cleptelmis,Riffle beetle ,Collector-Gatherer,3,0.0074,2.879,0.174929805,3.13.2026,BG,BG,
FTC,1SUR1.10/9/2025,1SUR1,10.9.2025,1,1,Aquatic,Surber,Larvae,Coleoptera,Elmidae,Cleptelmis,Riffle beetle ,Collector-Gatherer,4,0.0074,2.879,0.400463035,3.13.2026,BG,BG,
FTC,1SUR1.10/9/2025,1SUR1,10.9.2025,1,1,Aquatic,Surber,Larvae,Coleoptera,Elmidae,Cleptelmis,Riffle beetle ,Collector-Gatherer,2,0.0074,2.879,0.054437363,3.13.2026,BG,BG,
FTC,1SUR1.10/9/2025,1SUR1,10.9.2025,1,1,Aquatic,Surber,Larvae,Coleoptera,Elmidae,Cleptelmis,Riffle beetle ,Collector-Gatherer,3,0.0074,2.879,0.174929805,3.13.2026,BG,BG,
FTC,1SUR1.10/9/2025,1SUR1,10.9.2025,1,1,Aquatic,Surber,Larvae,Coleoptera,Elmidae,Cleptelmis,Riffle beetle ,Collector-Gatherer,2,0.0074,2.879,0.054437363,3.13.2026,BG,BG,
FTC,1SUR1.10/9/2025,1SUR1,10.9.2025,1,1,Aquatic,Surber,Larvae,Coleoptera,Elmidae,Cleptelmis,Riffle beetle ,Collector-Gatherer,3,0.0074,2.879,0.174929805,3.13.2026,BG,BG,
FTC,1SUR1.10/9/2025,1SUR1,10.9.2025,1,1,Aquatic,Surber,Larvae,Coleoptera,Elmidae,Cleptelmis,Riffle beetle ,Collector-Gatherer,3,0.0074,2.879,0.174929805,3.13.2026,BG,BG,
FTC,1SUR1.10/9/2025,1SUR1,10.9.2025,1,1,Aquatic,Surber,Larvae,Coleoptera,Elmidae,Cleptelmis,Riffle beetle ,Collector-Gatherer,3,0.0074,2.879,0.174929805,3.13.2026,BG,BG,
FTC,1SUR1.10/9/2025,1SUR1,10.9.2025,1,1,Aquatic,Surber,Larvae,Coleoptera,Tenebrionidae,NA,Darkling beetle ,Detritivore,5,0.0513,2.669,3.764162005,3.13.2026,BG,BG,
FTC,1SUR1.10/9/2025,1SUR1,10.9.2025,1,1,Aquatic,Surber,Larvae,Coleoptera,Tenebrionidae,NA,Darkling beetle ,Detritivore,9,0.0513,2.669,18.07135106,3.13.2026,BG,BG,
FTC,1SUR1.10/9/2025,1SUR1,10.9.2025,1,1,Aquatic,Surber,Larvae,Trichoptera,Hydropsychidae,NA,Net-spinner caddisfly,Collector-Filterer,3,0.0046,2.926,0.114502409,3.13.2026,BG,BG,
FTC,1SUR1.10/9/2025,1SUR1,10.9.2025,1,1,Aquatic,Surber,Larvae,Trichoptera,Hydropsychidae,NA,Net-spinner caddisfly,Collector-Filterer,4,0.0046,2.926,0.265696214,3.13.2026,BG,BG,
FTC,1SUR1.10/9/2025,1SUR1,10.9.2025,1,1,Aquatic,Surber,Larvae,Trichoptera,Hydropsychidae,NA,Net-spinner caddisfly,Collector-Filterer,4,0.0046,2.926,0.265696214,3.13.2026,BG,BG,
FTC,1SUR1.10/9/2025,1SUR1,10.9.2025,1,1,Aquatic,Surber,Larvae,Trichoptera,Hydropsychidae,NA,Net-spinner caddisfly,Collector-Filterer,4,0.0046,2.926,0.265696214,3.13.2026,BG,BG,
FTC,1SUR1.10/9/2025,1SUR1,10.9.2025,1,1,Aquatic,Surber,Larvae,Trichoptera,Hydropsychidae,NA,Net-spinner caddisfly,Collector-Filterer,5,0.0046,2.926,0.510439253,3.13.2026,BG,BG,
FTC,1SUR1.10/9/2025,1SUR1,10.9.2025,1,1,Aquatic,Surber,Larvae,Trichoptera,Lepidostomatidae,NA,case maker caddisfly,Scraper,3,0.0079,2.649,0.14505119,3.13.2026,BG,BG,
FTC,1SUR1.10/9/2025,1SUR1,10.9.2025,1,1,Aquatic,Surber,Nymph,Ephemeroptera,Ephemerellidae,Drunella,Spiny crawler mayfly,Scraper,4,0.0103,2.676,0.420677962,3.13.2026,BG,BG,
FTC,1SUR1.10/9/2025,1SUR1,10.9.2025,1,1,Aquatic,Surber,Nymph,Ephemeroptera,Ephemerellidae,Drunella,Spiny crawler mayfly,Scraper,4,0.0103,2.676,0.420677962,3.13.2026,BG,BG,
FTC,1SUR1.10/9/2025,1SUR1,10.9.2025,1,1,Aquatic,Surber,Nymph,Ephemeroptera,Ephemerellidae,Drunella,Spiny crawler mayfly,Scraper,4,0.0103,2.676,0.420677962,3.13.2026,BG,BG,
FTC,1SUR1.10/9/2025,1SUR1,10.9.2025,1,1,Aquatic,Surber,Nymph,Ephemeroptera,Ephemerellidae,Drunella,Spiny crawler mayfly,Scraper,5,0.0103,2.676,0.764330089,3.13.2026,BG,BG,
FTC,1SUR1.10/9/2025,1SUR1,10.9.2025,1,1,Aquatic,Surber,Nymph,Ephemeroptera,Heptagenniidae,NA,Flat headed mayfly,Scraper,2,0.0108,2.754,0.072855168,3.13.2026,BG,BG,
FTC,1SUR1.10/9/2025,1SUR1,10.9.2025,1,1,Aquatic,Surber,Nymph,Ephemeroptera,Heptagenniidae,NA,Flat headed mayfly,Scraper,3,0.0108,2.754,0.222543898,3.13.2026,BG,BG,
FTC,1SUR1.10/9/2025,1SUR1,10.9.2025,1,1,Aquatic,Surber,Nymph,Ephemeroptera,Heptagenniidae,NA,Flat headed mayfly,Scraper,3,0.0108,2.754,0.222543898,3.13.2026,BG,BG,
FTC,1SUR1.10/9/2025,1SUR1,10.9.2025,1,1,Aquatic,Surber,Nymph,Ephemeroptera,Heptagenniidae,NA,Flat headed mayfly,Scraper,3,0.0108,2.754,0.222543898,3.13.2026,BG,BG,
FTC,1SUR1.10/9/2025,1SUR1,10.9.2025,1,1,Aquatic,Surber,Nymph,Ephemeroptera,Heptagenniidae,NA,Flat headed mayfly,Scraper,4,0.0108,2.754,0.491469953,3.13.2026,BG,BG,
FTC,1SUR1.10/9/2025,1SUR1,10.9.2025,1,1,Aquatic,Surber,Nymph,Plecoptera,Perlidae,NA,Golden stonefly ,Predator,5,0.0099,2.879,1.018520647,3.13.2026,BG,BG,
FTC,1SUR1.10/9/2025,1SUR1,10.9.2025,1,1,Aquatic,Surber,Nymph,Plecoptera,Perlidae,NA,Golden stonefly ,Predator,5,0.0099,2.879,1.018520647,3.13.2026,BG,BG,
FTC,1SUR1.10/9/2025,1SUR1,10.9.2025,1,1,Aquatic,Surber,Nymph,Plecoptera,Perlidae,NA,Golden stonefly ,Predator,5,0.0099,2.879,1.018520647,3.13.2026,BG,BG,
FTC,1SUR1.10/9/2025,1SUR1,10.9.2025,1,1,Aquatic,Surber,Nymph,Plecoptera,Perlidae,NA,Golden stonefly ,Predator,3,0.0099,2.879,0.234027712,3.13.2026,BG,BG,
FTC,1SUR1.10/9/2025,1SUR1,10.9.2025,1,1,Aquatic,Surber,Nymph,Plecoptera,Chloroperlidae,NA,Little green stonefly,Predator,4,0.0065,2.724,0.28374275,3.13.2026,BG,BG,
FTC,1SUR1.10/9/2025,1SUR1,10.9.2025,1,1,Aquatic,Surber,Nymph,Plecoptera,Chloroperlidae,NA,Little green stonefly,Predator,4,0.0065,2.724,0.28374275,3.13.2026,BG,BG,
FTC,1SUR1.10/9/2025,1SUR1,10.9.2025,1,1,Aquatic,Surber,Nymph,Plecoptera,Chloroperlidae,NA,Little green stonefly,Predator,4,0.0065,2.724,0.28374275,3.13.2026,BG,BG,
FTC,1SUR1.10/9/2025,1SUR1,10.9.2025,1,1,Aquatic,Surber,Nymph,Plecoptera,Chloroperlidae,NA,Little green stonefly,Predator,4,0.0065,2.724,0.28374275,3.13.2026,BG,BG,
FTC,1SUR1.10/9/2025,1SUR1,10.9.2025,1,1,Aquatic,Surber,Nymph,Plecoptera,Chloroperlidae,NA,Little green stonefly,Predator,5,0.0065,2.724,0.521083892,3.13.2026,BG,BG,
FTC,1SUR1.10/9/2025,1SUR1,10.9.2025,1,1,Aquatic,Surber,Nymph,Plecoptera,Nemouridae,NA,Little brown stonefly,Predator,4,0.0056,2.762,0.257678227,3.13.2026,BG,BG,
FTC,1SUR1.10/9/2025,1SUR1,10.9.2025,1,1,Aquatic,Surber,Larvae,Diptera,Psychodidae,Maruini(a),Moth Fly,Scraper,3,0.0025,2.692,0.048122749,3.13.2026,BG,BG,
FTC,1SUR1.10/9/2025,1SUR1,10.9.2025,1,1,Aquatic,Surber,Larvae,Diptera,Psychodidae,Maruini(a),Moth Fly,Scraper,3,0.0025,2.692,0.048122749,3.13.2026,BG,BG,
FTC,1SUR1.10/9/2025,1SUR1,10.9.2025,1,1,Aquatic,Surber,Larvae,Diptera,Psychodidae,Maruini(a),Moth Fly,Scraper,3,0.0025,2.692,0.048122749,3.13.2026,BG,BG,
FTC,1SUR1.10/9/2025,1SUR1,10.9.2025,1,1,Aquatic,Surber,Larvae,Diptera,Psychodidae,Maruini(a),Moth Fly,Scraper,4,0.0025,2.692,0.104396396,3.13.2026,BG,BG,
FTC,1SUR1.10/9/2025,1SUR1,10.9.2025,1,1,Aquatic,Surber,Larvae,Diptera,Psychodidae,Maruini(a),Moth Fly,Scraper,3,0.0025,2.692,0.048122749,3.13.2026,BG,BG,
FTC,1SUR1.10/9/2025,1SUR1,10.9.2025,1,1,Aquatic,Surber,Larvae,Diptera,Chironomidae,NA,midge,Collector-Filterer,2,0.0051,2.32,0.025465943,3.13.2026,BG,BG,
FTC,1SUR1.10/9/2025,1SUR1,10.9.2025,1,1,Aquatic,Surber,Larvae,Diptera,Chironomidae,NA,midge,Collector-Filterer,4,0.0051,2.32,0.127159659,3.13.2026,BG,BG,
FTC,1SUR1.10/9/2025,1SUR1,10.9.2025,1,1,Aquatic,Surber,Larvae,Diptera,Chironomidae,NA,midge,Collector-Filterer,4,0.0051,2.32,0.127159659,3.13.2026,BG,BG,
FTC,1SUR1.10/9/2025,1SUR1,10.9.2025,1,1,Aquatic,Surber,Larvae,Diptera,Chironomidae,NA,midge,Collector-Filterer,4,0.0051,2.32,0.127159659,3.13.2026,BG,BG,
FTC,1SUR1.10/9/2025,1SUR1,10.9.2025,1,1,Aquatic,Surber,Larvae,Diptera,Chironomidae,NA,midge,Collector-Filterer,4,0.0051,2.32,0.127159659,3.13.2026,BG,BG,
FTC,1SUR1.10/9/2025,1SUR1,10.9.2025,1,1,Aquatic,Surber,Larvae,Diptera,Chironomidae,NA,midge,Collector-Filterer,3,0.0051,2.32,0.065236625,3.13.2026,BG,BG,
FTC,1SUR1.10/9/2025,1SUR1,10.9.2025,1,1,Aquatic,Surber,Larvae,Diptera,Chironomidae,NA,midge,Collector-Filterer,3,0.0051,2.32,0.065236625,3.13.2026,BG,BG,
FTC,1SUR1.10/9/2025,1SUR1,10.9.2025,1,1,Aquatic,Surber,Larvae,Diptera,Chironomidae,NA,midge,Collector-Filterer,3,0.0051,2.32,0.065236625,3.13.2026,BG,BG,
FTC,1SUR1.10/9/2025,1SUR1,10.9.2025,1,1,Aquatic,Surber,Larvae,Diptera,Chironomidae,NA,midge,Collector-Filterer,3,0.0051,2.32,0.065236625,3.13.2026,BG,BG,
FTC,1SUR1.10/9/2025,1SUR1,10.9.2025,1,1,Aquatic,Surber,Larvae,Diptera,Chironomidae,NA,midge,Collector-Filterer,3,0.0051,2.32,0.065236625,3.13.2026,BG,BG,
FTC,1SUR1.10/9/2025,1SUR1,10.9.2025,1,1,Aquatic,Surber,Larvae,Diptera,Chironomidae,NA,midge,Collector-Filterer,2,0.0051,2.32,0.025465943,3.13.2026,BG,BG,
FTC,1SUR1.10/9/2025,1SUR1,10.9.2025,1,1,Aquatic,Surber,Larvae,Diptera,Chironomidae,NA,midge,Collector-Filterer,3,0.0051,2.32,0.065236625,3.13.2026,BG,BG,
FTC,1SUR1.10/9/2025,1SUR1,10.9.2025,1,1,Aquatic,Surber,Larvae,Diptera,Chironomidae,NA,midge,Collector-Filterer,3,0.0051,2.32,0.065236625,3.13.2026,BG,BG,
FTC,1SUR1.10/9/2025,1SUR1,10.9.2025,1,1,Aquatic,Surber,Larvae,Diptera,Chironomidae,NA,midge,Collector-Filterer,3,0.0051,2.32,0.065236625,3.13.2026,BG,BG,
FTC,1SUR1.10/9/2025,1SUR1,10.9.2025,1,1,Aquatic,Surber,Larvae,Diptera,Chironomidae,NA,midge,Collector-Filterer,3,0.0051,2.32,0.065236625,3.13.2026,BG,BG,
